id,productType,productTypeKey,name.en,categories,slug.en,_hasStagedChanges,_published,key,createdAt,lastModifiedAt,variantId,sku,images,new image name,prices,articleNumberMax,baseId,images ID,new image name
5814114d-dc60-4338-9ddc-3dbc2396c28d,main,main,"Regular - Coffee To Go (Brewed Fresh, May Take 10 Minutes)",Hot Beverages,regular-coffee-to-go-brewed-fresh-may-take-10-minutes,FALSE,TRUE,c1a996c0-e3f0-5a62-a504-12b0a64a5932,2021-01-17T21:34:42.709Z,2021-01-17T21:37:18.256Z,1,c1a996c0-e3f0-5a62-a504-12b0a64a5932,https://i8.amplience.net/s/willow/000059||0x0,000059,US-USD 1399,59,59,9fcadb22-2523-53ba-b80e-593ffdda4489,000059
d0ed772e-83d7-4f38-b845-c8e1ae427878,main,main,Custom Roasted Chicken,Sourdough Melts,custom-roasted-chicken,FALSE,TRUE,53e035ff-2a77-5849-9fcd-6e80898957a5,2021-01-17T21:32:25.532Z,2021-01-17T21:37:18.257Z,1,53e035ff-2a77-5849-9fcd-6e80898957a5,https://i8.amplience.net/s/willow/000034||0x0,000034,US-USD 699,34,34,0becbe75-b63a-588f-b440-f5a82d6f7eac,000034
082fb650-91e0-4139-928e-d6329b649739,main,main,Frito Lay Ruffles Cheddar Sour Cream 8.5-9 oz,"Chips, Popcorn, & Pretzels",frito-lay-ruffles-cheddar-sour-cream-8-5-9-oz,FALSE,TRUE,932aa387-5186-5469-8558-3cc2fd34cf64,2021-01-17T21:34:43.251Z,2021-01-17T21:36:36.800Z,1,932aa387-5186-5469-8558-3cc2fd34cf64,https://i8.amplience.net/s/willow/000200||0x0,000200,US-USD 429,200,200,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000200
e532f282-21ca-4939-af06-81762c8c055a,main,main,Red Bull - 12oz,Energy Drinks,red-bull-12-oz,FALSE,TRUE,8ec2b699-1bcd-5a9a-8b0b-361325f365d3,2021-01-17T21:34:42.723Z,2021-01-17T21:37:18.260Z,1,8ec2b699-1bcd-5a9a-8b0b-361325f365d3,https://i8.amplience.net/s/willow/000121||0x0,000121,US-USD 329,121,121,3b26130d-53ad-55a0-a0a9-6a45622042b5,000121
81c84e94-ded4-4b39-aa99-46176b333fcd,main,main,Buffalo Chicken Wrap 6.4 oz,"Rolls, Wraps, & Salads",buffalo-chicken-wrap-6-4-oz,FALSE,TRUE,db6aad8c-1777-5e97-8585-860bd0302683,2021-01-17T21:34:43.458Z,2021-01-17T21:36:42.347Z,1,db6aad8c-1777-5e97-8585-860bd0302683,https://i8.amplience.net/s/willow/000106||0x0,000106,US-USD 479,106,106,c15a866f-8290-5089-aad9-4d3154afa1cd,000106
c76889b1-8e5b-413a-b200-e574935158f4,main,main,Broccoli Cheddar - Soups,Soups & Sides,broccoli-cheddar-soups,FALSE,TRUE,07f95d3b-9873-51ce-9813-6707792833eb,2021-01-17T21:32:25.486Z,2021-01-17T21:36:27.807Z,1,07f95d3b-9873-51ce-9813-6707792833eb,https://i8.amplience.net/s/willow/000025||0x0,000025,US-USD 269,25,25,0c0cf3c2-086e-5930-9b65-37cb4cd6785a,000025
d17e1480-859f-413b-93a3-01e00aff526d,main,main,Cheddar Cheese Dipping Sauce - Sides,Soups & Sides,cheddar-cheese-dipping-sauce-sides,FALSE,TRUE,fd0e0391-693d-5000-b5fd-98fce2fb304a,2021-01-17T21:32:25.500Z,2021-01-17T21:36:27.835Z,1,fd0e0391-693d-5000-b5fd-98fce2fb304a,https://i8.amplience.net/s/willow/000029||0x0,000029,US-USD 75,29,29,ca145a21-45b6-57a7-b6d0-b568bb2d088a,000029
bbe03432-f288-4d3c-a6d1-f999071162c1,main,main,Wawa French Vanilla Creamer Pint,Milk,wawa-french-vanilla-creamer-pint,FALSE,TRUE,fc69ae6e-5df8-5b4a-9e61-a039355fcb41,2021-01-17T21:34:42.758Z,2021-01-17T21:37:18.280Z,1,fc69ae6e-5df8-5b4a-9e61-a039355fcb41,https://i8.amplience.net/s/willow/000131||0x0,000131,US-USD 195,131,131,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000131
f9b87ca8-4a14-453f-8804-8fef450051db,main,main,Glaceau Vitamin Water Power 20 oz,Sports Drinks & Water,glaceau-vitamin-water-power-20-oz,FALSE,TRUE,18b549ba-760a-5b44-a95d-9500b4522b3b,2021-01-17T21:34:42.912Z,2021-01-17T21:37:18.321Z,1,18b549ba-760a-5b44-a95d-9500b4522b3b,https://i8.amplience.net/s/willow/000158||0x0,000158,US-USD 199,158,158,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000158
f5c962fe-a052-4140-88ef-dd37223b66a8,main,main,Coke Zero - 20oz,Soda,coke-zero-20-oz,FALSE,TRUE,d3ffe047-4cb7-51b4-8173-960ccb7709bc,2021-01-17T21:34:42.805Z,2021-01-17T21:37:18.278Z,1,d3ffe047-4cb7-51b4-8173-960ccb7709bc,https://i8.amplience.net/s/willow/000136||0x0,000136,US-USD 209,136,136,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000136
9b6ee6fa-9288-4140-bb5b-0e5c0afd6b75,main,main,Deer Park Water 1.5 Liter,Sports Drinks & Water,deer-park-water-1-5-liter,FALSE,TRUE,d53338f6-db3e-5dc1-9c58-b0fbfdbf14e7,2021-01-17T21:34:42.868Z,2021-01-17T21:37:18.262Z,1,d53338f6-db3e-5dc1-9c58-b0fbfdbf14e7,https://i8.amplience.net/s/willow/000148||0x0,000148,US-USD 199,148,148,8e03a3d2-149b-5b6b-bc2b-47adc4f912e9,000148
b8debe38-f5f7-4940-935b-d3daee5c8b37,main,main,Custom - Create your Own - Fresh Brewed Iced Coffee,Iced Beverages,custom-create-your-own-fresh-brewed-iced-coffee,FALSE,TRUE,a4872416-8620-5030-8853-b81ef0fd74a5,2021-01-17T21:32:25.569Z,2021-01-17T21:36:27.828Z,1,a4872416-8620-5030-8853-b81ef0fd74a5,https://i8.amplience.net/s/willow/000062||0x0,000062,US-USD 239,62,62,6a7b883d-a46a-5b4d-b361-67c4b4f39a17,000062
8fcbae1b-e0b4-4241-95fb-56ec48be1be0,main,main,Coffee - Milkshakes,Milkshakes & Flurricanes,coffee-milkshakes,FALSE,TRUE,895919f5-e59d-5b55-9398-babbe0b85ac0,2021-01-17T21:34:43.135Z,2021-01-18T09:51:37.950Z,1,895919f5-e59d-5b55-9398-babbe0b85ac0,https://i8.amplience.net/s/willow/000088||0x0,000088,US-USD 369,88,88,4cfaa8f3-ccf7-5958-969e-a78e1ff22d26,000088
bb393030-d5f7-4641-8bd6-1c20cb41eced,main,main,Frito Lay Smartfood Popcorn 2 oz,"Chips, Popcorn, & Pretzels",frito-lay-smartfood-popcorn-2-oz,FALSE,TRUE,b3d913ad-8aae-5f80-a636-a0038673694a,2021-01-17T21:34:43.259Z,2021-01-17T21:36:36.786Z,1,b3d913ad-8aae-5f80-a636-a0038673694a,https://i8.amplience.net/s/willow/000202||0x0,000202,US-USD 189,202,202,1afdacd8-61ea-55dc-b4ff-3e22cc5833b7,000202
d01f8f7f-da6a-4543-a00b-82ac28694e6f,main,main,Blue Diamond Lightly Salted Almonds 1.5oz,Nuts & Seeds,blue-diamond-lightly-salted-almonds-1-5-oz,FALSE,TRUE,cbe597db-599d-5ac1-8cd4-95a29a38cf90,2021-01-17T21:34:43.239Z,2021-01-17T21:36:42.307Z,1,cbe597db-599d-5ac1-8cd4-95a29a38cf90,https://i8.amplience.net/s/willow/000236||0x0,000236,US-USD 159,236,236,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000236
5c536b5c-8255-4044-a937-e26d39801b79,main,main,Tampax Pocked Pearl Super Plus 16 count,"Grocery, Health & Beauty, Ice",tampax-pocked-pearl-super-plus-16-count,FALSE,TRUE,b7936861-e42a-5230-8cc1-9865f44c9912,2021-01-17T21:34:43.416Z,2021-01-17T21:36:42.315Z,1,b7936861-e42a-5230-8cc1-9865f44c9912,https://i8.amplience.net/s/willow/000269||0x0,000269,US-USD 559,269,269,0d6e8792-d173-5ea6-9f5a-d7c312f2efe2,000269
1a4835c0-5843-4245-9006-4a8b2aa5b646,main,main,Barcel Takis Fuego 4 oz,"Chips, Popcorn, & Pretzels",barcel-takis-fuego-4-oz,FALSE,TRUE,5b8add24-00d4-5373-a741-8912f1c2ea27,2021-01-17T21:34:43.058Z,2021-01-17T21:36:36.859Z,1,5b8add24-00d4-5373-a741-8912f1c2ea27,https://i8.amplience.net/s/willow/000188||0x0,000188,US-USD 199,188,188,50b66d62-0f17-5c03-a539-411533f809b4,000188
44473dc5-a8df-4245-bc40-800dbabe2880,main,main,Cheez-It Original 3 oz,Cookies & Crackers,cheez-it-original-3-oz,FALSE,TRUE,c9c03bd3-417b-594b-83af-e00679cc06ba,2021-01-17T21:34:43.296Z,2021-01-17T21:36:42.256Z,1,c9c03bd3-417b-594b-83af-e00679cc06ba,https://i8.amplience.net/s/willow/000215||0x0,000215,US-USD 145,215,215,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000215
78222a94-73ae-4848-a71a-7a220211c80d,main,main,Egg - Egg Omelet,Breakfast - Hoagies,egg-egg-omelet-2,FALSE,TRUE,f5b3bb83-4e23-525f-8171-6e19ce894eac,2021-01-18T08:54:16.127Z,2021-01-18T09:32:33.536Z,1,f5b3bb83-4e23-525f-8171-6e19ce894eac,https://i8.amplience.net/s/willow/000046||0x0,000046,US-USD 469,46,46,026463f8-4a13-539e-8e65-db5a9290a282,000046
6956339a-5097-4c48-ab9c-3151bd9573a0,main,main,6 Roasted Chicken Strips,Chicken,6-roasted-chicken-strips,FALSE,TRUE,1ba27846-cca3-50a0-b884-9cbc30bd7b17,2021-01-17T21:32:25.455Z,2021-01-17T21:36:27.824Z,1,1ba27846-cca3-50a0-b884-9cbc30bd7b17,https://i8.amplience.net/s/willow/000023||0x0,000023,US-USD 619,23,23,9f25dbf7-c6bd-506d-9823-e19f25fafbca,000023
dbe13867-d39d-4f49-b1c9-26bc7613f8c9,main,main,Hard Boiled Eggs (2 Pack),Fruit & Refrigerated Snacks,hard-boiled-eggs-2-pack,FALSE,TRUE,11ad62ea-b5b1-5245-b082-7e6af9d85200,2021-01-17T21:34:43.449Z,2021-01-17T21:37:26.187Z,1,11ad62ea-b5b1-5245-b082-7e6af9d85200,https://i8.amplience.net/s/willow/000100||0x0,000100,US-USD 129,100,100,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000100
cbcc89d5-80da-454a-896b-6c08e0ac78bf,main,main,Mac & Cheese - Create Your Own,New & Improved Bowls,mac-cheese-create-your-own,FALSE,TRUE,617fc4dc-c0d8-55bf-b748-6b72b7ee11ad,2021-01-17T21:32:25.531Z,2021-01-17T21:37:18.242Z,1,617fc4dc-c0d8-55bf-b748-6b72b7ee11ad,https://i8.amplience.net/s/willow/000035||0x0,000035,US-USD 599,35,35,326eb8ad-c4d5-56ce-90a7-7521575eb5f0,000035
a84314ff-a5dc-494a-871e-360376797106,main,main,Frito Lay Cheddar Sour Cream Ruffles 2.5 oz,"Chips, Popcorn, & Pretzels",frito-lay-cheddar-sour-cream-ruffles-2-5-oz,FALSE,TRUE,ab941b4f-c8f6-5c17-944d-bf88d2701a5e,2021-01-17T21:34:43.071Z,2021-01-17T21:36:36.847Z,1,ab941b4f-c8f6-5c17-944d-bf88d2701a5e,https://i8.amplience.net/s/willow/000191||0x0,000191,US-USD 189,191,191,345607a7-91d3-5861-8ce0-e60f47a18785,000191
bd1b854e-6e64-414c-bb54-142aa86057b1,main,main,Wawa Lemonade 16 oz,Teas & Fruit Drinks,wawa-lemonade-16-oz,FALSE,TRUE,974c96ca-3bb2-5bbc-8ea3-966a5b243838,2021-01-17T21:34:42.965Z,2021-01-17T21:37:18.326Z,1,974c96ca-3bb2-5bbc-8ea3-966a5b243838,https://i8.amplience.net/s/willow/000170||0x0,000170,US-USD 129,170,170,52637669-822e-5c0e-8285-ff201cf4c7a7,000170
14f85f4d-3f55-474d-b30b-9972410b2ff2,main,main,"Decaf - Coffee To Go (Brewed Fresh, May Take 10 Minutes)",Hot Beverages,decaf-coffee-to-go-brewed-fresh-may-take-10-minutes,FALSE,TRUE,a29ab476-0fc4-5bef-8b8c-e098c443913e,2021-01-17T21:32:25.556Z,2021-01-17T21:37:18.249Z,1,a29ab476-0fc4-5bef-8b8c-e098c443913e,https://i8.amplience.net/s/willow/000060||0x0,000060,US-USD 1399,60,60,9fcadb22-2523-53ba-b80e-593ffdda4489,000060
043562a5-79ba-4a4e-babc-1859679649c1,main,main,Pepperoni - Cold Hoagies & Sandwiches,Hoagies & Sandwiches,pepperoni-cold-hoagies-sandwiches,FALSE,TRUE,630b8263-5cb4-5773-8a36-545f20bc083a,2021-01-17T21:32:25.359Z,2021-01-17T21:36:27.822Z,1,630b8263-5cb4-5773-8a36-545f20bc083a,https://i8.amplience.net/s/willow/000007||0x0,000007,US-USD 369,7,7,0bf671d7-9398-542f-91d2-b7abe681da74,000007
c8bb6e6e-f5fe-4a4e-82d7-f1afb57aad58,main,main,Easy Mac & Cheese Cup 2.05oz,"Grocery, Health & Beauty, Ice",easy-mac-cheese-cup-2-05-oz,FALSE,TRUE,e230fba8-6101-5e52-977d-23ff4981522d,2021-01-17T21:34:43.367Z,2021-01-17T21:36:42.395Z,1,e230fba8-6101-5e52-977d-23ff4981522d,https://i8.amplience.net/s/willow/000255||0x0,000255,US-USD 219,255,255,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000255
072776a7-712f-404f-9b01-dd103329d41a,main,main,Caramel - Lattes,Hot Beverages,caramel-lattes-2,FALSE,TRUE,fc0cc2bf-864d-5f8d-a018-7972f593baba,2021-01-18T08:54:16.082Z,2021-01-18T09:32:33.551Z,1,fc0cc2bf-864d-5f8d-a018-7972f593baba,https://i8.amplience.net/s/willow/000051||0x0,000051,US-USD 269,51,51,12ac0a9c-72de-550b-be6a-b9a10aeb70eb,000051
a46df126-d027-464f-a3aa-c4998ae8764d,main,main,Wawa Diet Lemonade Tea 16oz,Teas & Fruit Drinks,wawa-diet-lemonade-tea-16-oz,FALSE,TRUE,fffaac2e-d011-5476-9c36-05113ec58b23,2021-01-17T21:34:42.990Z,2021-01-17T21:36:36.772Z,1,fffaac2e-d011-5476-9c36-05113ec58b23,https://i8.amplience.net/s/willow/000174||0x0,000174,US-USD 129,174,174,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000174
dcb3c50e-b93e-4a4f-ae29-e151b9f403dd,main,main,Caramel - Cappuccinos,Frozen Beverages,caramel-cappuccinos,FALSE,TRUE,b4712890-3959-50e3-92db-ec41388dc2b5,2021-01-17T21:34:43.116Z,2021-01-17T21:37:26.135Z,1,b4712890-3959-50e3-92db-ec41388dc2b5,https://i8.amplience.net/s/willow/000081||0x0,000081,US-USD 369,81,81,f3bf9b5a-3138-5fe4-995f-0ca3a91fcdc1,000081
4364153f-7e6a-4f4f-99e2-3e55aec4ac58,main,main,KIND Dark Choc Nut N Sea Salt 1.4 oz,Nutritional & Granola Bars,kind-dark-choc-nut-n-sea-salt-1-4-oz,FALSE,TRUE,90386db1-3343-5705-8df0-22b23c8f69b2,2021-01-17T21:34:43.227Z,2021-01-17T21:37:26.138Z,1,90386db1-3343-5705-8df0-22b23c8f69b2,https://i8.amplience.net/s/willow/000233||0x0,000233,US-USD 199,233,233,24780310-0528-5c48-a267-63d826503f11,000233
42eda2c2-9b95-4051-af20-b5cd7d37f802,main,main,Heinz Squeeze Ketchup 20oz,"Grocery, Health & Beauty, Ice",heinz-squeeze-ketchup-20-oz,FALSE,TRUE,01276146-4a32-5bd2-bf61-c2a39634303e,2021-01-17T21:34:43.374Z,2021-01-17T21:36:42.285Z,1,01276146-4a32-5bd2-bf61-c2a39634303e,https://i8.amplience.net/s/willow/000258||0x0,000258,US-USD 299,258,258,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000258
068b2202-529d-4b51-af05-9acab13a3235,main,main,Strawberry - Milkshakes,Milkshakes & Flurricanes,strawberry-milkshakes,FALSE,TRUE,ba46dce2-168a-515b-9a75-c93505d2db6e,2021-01-17T21:34:43.158Z,2021-01-17T21:37:26.133Z,1,ba46dce2-168a-515b-9a75-c93505d2db6e,https://i8.amplience.net/s/willow/000093||0x0,000093,US-USD 369,93,93,9a0063bd-399a-5a8b-b131-f16c8c78854b,000093
02de1439-5b0a-4152-9145-70c3151c5f62,main,main,Custom - Cheesesteak - Hot Hoagies,Hoagies & Sandwiches,custom-cheesesteak-hot-hoagies,FALSE,TRUE,1ac3000f-7845-582a-b75a-6a77ce0ef00c,2021-01-17T21:32:25.373Z,2021-01-17T21:36:27.787Z,1,1ac3000f-7845-582a-b75a-6a77ce0ef00c,https://i8.amplience.net/s/willow/000011||0x0,000011,US-USD 389,11,11,3c98e195-7d58-5127-aaf2-4f0484cced79,000011
a23d9983-2454-4e53-a4c7-8c284f7b3710,main,main,Coke Cherry - 20oz,Soda,coke-cherry-20-oz,FALSE,TRUE,041598fd-a0ef-5bdd-93d9-6ac24c7a8e4b,2021-01-17T21:34:42.792Z,2021-01-17T21:37:18.286Z,1,041598fd-a0ef-5bdd-93d9-6ac24c7a8e4b,https://i8.amplience.net/s/willow/000134||0x0,000134,US-USD 209,134,134,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000134
f2c28573-bb4c-4555-890f-47790122dd00,main,main,Custom - Chicken Strips - Hot Hoagies,Hoagies & Sandwiches,custom-chicken-strips-hot-hoagies,FALSE,TRUE,02d5bdc2-9b6c-5139-a73c-83293d76664a,2021-01-17T21:32:25.374Z,2021-01-17T21:36:27.814Z,1,02d5bdc2-9b6c-5139-a73c-83293d76664a,https://i8.amplience.net/s/willow/000010||0x0,000010,US-USD 389,10,10,8e4a6a6b-e59c-5e6b-aa02-987f114f219f,000010
778dc53b-38f4-4955-91da-86b6470720f7,main,main,Wawa 2% Half Gallon Milk,Milk,wawa-2-half-gallon-milk,FALSE,TRUE,46ce1690-4c12-5251-9f88-019fa2a91cd6,2021-01-17T21:34:42.800Z,2021-01-17T21:37:18.256Z,1,46ce1690-4c12-5251-9f88-019fa2a91cd6,https://i8.amplience.net/s/willow/000130||0x0,000130,US-USD 209,130,130,46782482-89c4-5299-a03c-a176d2726bf1,000130
03121271-ad7f-4356-8692-971b5be2eb82,main,main,Tastykake Butterscotch Krimpet 3oz,Packaged Cake,tastykake-butterscotch-krimpet-3-oz,FALSE,TRUE,6db4c234-62f3-5ebe-bb53-2e5fa0cb1071,2021-01-17T21:34:43.325Z,2021-01-17T21:37:06.770Z,1,6db4c234-62f3-5ebe-bb53-2e5fa0cb1071,https://i8.amplience.net/s/willow/000246||0x0,000246,US-USD 189,246,246,15b43b55-1bc1-56da-9f36-cc4389090f43,000246
acfe7f7d-4b41-4756-a6fe-da139bd4a2f6,main,main,Ham - Club Sandwiches,Hoagies & Sandwiches,ham-club-sandwiches,FALSE,TRUE,44d7010b-191b-5fed-8ede-51889078270a,2021-01-17T21:32:25.425Z,2021-01-17T21:36:27.797Z,1,44d7010b-191b-5fed-8ede-51889078270a,https://i8.amplience.net/s/willow/000016||0x0,000016,US-USD 549,16,16,d83b9d70-f8d1-5a1b-a368-775554aae02c,000016
a13d9381-81d7-4856-a3ad-c426b3c95827,main,main,Gatorade Glacial Freeze - 20oz,Sports Drinks & Water,gatorade-glacial-freeze-20-oz,FALSE,TRUE,54077a1c-02d7-54f4-b709-ec4d1b9ba61e,2021-01-17T21:34:42.886Z,2021-01-17T21:37:18.293Z,1,54077a1c-02d7-54f4-b709-ec4d1b9ba61e,https://i8.amplience.net/s/willow/000153||0x0,000153,US-USD 169,153,153,a624367a-6f22-5299-86b2-91873971fd06,000153
660a948d-4530-4b56-a42d-d22d5b8d56bf,main,main,Wawa Ground Hazelnut Coffee 12oz bag,"Grocery, Health & Beauty, Ice",wawa-ground-hazelnut-coffee-12-oz-bag,FALSE,TRUE,adb08f14-c9e7-5933-9276-38bd90aebae4,2021-01-17T21:34:43.434Z,2021-01-17T21:37:26.187Z,1,adb08f14-c9e7-5933-9276-38bd90aebae4,https://i8.amplience.net/s/willow/000274||0x0,000274,US-USD 899,274,274,0ae3aaef-faa1-5f12-8107-c12a8a221198,000274
951e7d76-6737-4a57-a179-553be80ab143,main,main,Buffalo Mac & Cheese - Sides,Soups & Sides,buffalo-mac-cheese-sides,FALSE,TRUE,86ab4a28-cbb6-566f-bc30-71bed5f1764b,2021-01-17T21:32:25.483Z,2021-01-17T21:36:27.824Z,1,86ab4a28-cbb6-566f-bc30-71bed5f1764b,https://i8.amplience.net/s/willow/000027||0x0,000027,US-USD 269,27,27,c70522a3-fc7b-5c01-a81c-1b86d72789fe,000027
34994dad-6036-4b59-9114-7e8a7c8b29a0,main,main,Wawa Green Tea - 16 oz,Teas & Fruit Drinks,wawa-green-tea-16-oz,FALSE,TRUE,cb48d640-5453-5246-97cb-4860089e931c,2021-01-17T21:34:42.955Z,2021-01-17T21:36:36.862Z,1,cb48d640-5453-5246-97cb-4860089e931c,https://i8.amplience.net/s/willow/000167||0x0,000167,US-USD 129,167,167,ed731d1b-d4d6-5cdb-8c8f-0a7c88dbd954,000167
09037443-49fc-405a-a58b-dc2912cc29dd,main,main,Banana,Fruit & Refrigerated Snacks,banana,FALSE,TRUE,32e55d65-6086-5bd5-8999-be1a7dda99ee,2021-01-17T21:34:43.170Z,2021-01-17T21:37:26.133Z,1,32e55d65-6086-5bd5-8999-be1a7dda99ee,https://i8.amplience.net/s/willow/000099||0x0,000099,US-USD 69,99,99,1a3a9d9e-d3f7-52f6-a0a9-955f697b7b15,000099
5d13baa6-f151-455a-971b-8897bedef3e8,main,main,Wawa Single Brew Regular Coffee 12 pk,"Grocery, Health & Beauty, Ice",wawa-single-brew-regular-coffee-12-pk,FALSE,TRUE,58255ddd-0b33-5bae-92bc-cbb0660d6352,2021-01-17T21:34:43.444Z,2021-01-17T21:36:42.250Z,1,58255ddd-0b33-5bae-92bc-cbb0660d6352,https://i8.amplience.net/s/willow/000278||0x0,000278,US-USD 899,278,278,5df15c76-2324-5eec-971e-a6afb7d8a3e8,000278
f3de697c-acb0-455a-aa36-de152475631c,main,main,Frito Lay Hot Crnchy Cheetos 3.25 oz,"Chips, Popcorn, & Pretzels",frito-lay-hot-crnchy-cheetos-3-25-oz,FALSE,TRUE,d3234d78-a6b4-514f-aa96-dad1408b3f22,2021-01-17T21:34:43.096Z,2021-01-17T21:37:26.123Z,1,d3234d78-a6b4-514f-aa96-dad1408b3f22,https://i8.amplience.net/s/willow/000196||0x0,000196,US-USD 189,196,196,0b1c549e-b685-5282-ac68-30599763b346,000196
442740a6-cf63-405b-b283-42688a2d0f58,main,main,UTZ Zapps Voodoo Chips 2 oz,"Chips, Popcorn, & Pretzels",utz-zapps-voodoo-chips-2-oz,FALSE,TRUE,12caed7f-2f05-5eb2-96cc-cb16201c9d1c,2021-01-17T21:34:43.295Z,2021-01-17T21:36:42.374Z,1,12caed7f-2f05-5eb2-96cc-cb16201c9d1c,https://i8.amplience.net/s/willow/000214||0x0,000214,US-USD 139,214,214,c76b5eeb-5d1b-5cea-841c-443398d5430a,000214
925a1733-1dd8-435c-b202-ac96c04c681b,main,main,Wawa Peach Tea 16 oz,Teas & Fruit Drinks,wawa-peach-tea-16-oz,FALSE,TRUE,97f592e9-2a46-5d23-9d4f-af428be84628,2021-01-17T21:34:42.992Z,2021-01-17T21:36:36.770Z,1,97f592e9-2a46-5d23-9d4f-af428be84628,https://i8.amplience.net/s/willow/000172||0x0,000172,US-USD 129,172,172,26ae69ab-08c7-518f-8ccd-498208a24d1f,000172
feee6678-b91a-4c5c-b040-cf79b6aa0e02,main,main,Lipton Pure Leaf Unsweetened 18.5 oz,Teas & Fruit Drinks,lipton-pure-leaf-unsweetened-18-5-oz,FALSE,TRUE,de678a4b-2228-50bf-8d5b-bb33e037260b,2021-01-17T21:34:42.953Z,2021-01-17T21:36:36.768Z,1,de678a4b-2228-50bf-8d5b-bb33e037260b,https://i8.amplience.net/s/willow/000163||0x0,000163,US-USD 199,163,163,ba286ff8-ab5c-5259-b2b3-881b6466eb15,000163
478a3c40-2ce6-485d-a398-c31270ab340c,main,main,Kellogs Rice Krispies Treats Big Bar 2.2 - 2.6 oz,Cookies & Crackers,kellogs-rice-krispies-treats-big-bar-2-2-2-6-oz,FALSE,TRUE,43073dc6-4983-5b7f-ab8d-f946848bf697,2021-01-17T21:34:43.307Z,2021-01-17T21:37:06.766Z,1,43073dc6-4983-5b7f-ab8d-f946848bf697,https://i8.amplience.net/s/willow/000218||0x0,000218,US-USD 145,218,218,15d6bb07-99f2-51fb-bd6d-7cc96c3f1b53,000218
f14eb60b-f0a0-4c5d-b0ed-a3c158ad77bd,main,main,Hershey Chocolate Dipped Pretzels 4.25 oz,"Chips, Popcorn, & Pretzels",hershey-chocolate-dipped-pretzels-4-25-oz,FALSE,TRUE,826d8017-9ada-547f-a5e4-4a1a790fb5ec,2021-01-17T21:34:43.286Z,2021-01-17T21:36:42.416Z,1,826d8017-9ada-547f-a5e4-4a1a790fb5ec,https://i8.amplience.net/s/willow/000210||0x0,000210,US-USD 289,210,210,c81f2c53-925a-51f6-90d6-c21b4334508d,000210
b9f870f4-4b41-4f5e-8e85-175c60fe52aa,main,main,Mac & Cheese - Sides,Soups & Sides,mac-cheese-sides,FALSE,TRUE,48f94cdb-efcc-512b-a1ef-b038a5c87b64,2021-01-17T21:32:25.463Z,2021-01-17T21:36:27.824Z,1,48f94cdb-efcc-512b-a1ef-b038a5c87b64,https://i8.amplience.net/s/willow/000026||0x0,000026,US-USD 269,26,26,e4c09cc6-0b80-564c-9111-0a8817d7f651,000026
38d46e83-47b9-4060-bc58-45e06dee37d1,main,main,Campbell R&W Chicken Noodle Soup 15.4oz,"Grocery, Health & Beauty, Ice",campbell-r-w-chicken-noodle-soup-15-4-oz,FALSE,TRUE,f3df52fd-03cb-5ff5-9978-3318ad601789,2021-01-17T21:34:43.354Z,2021-01-17T21:37:06.771Z,1,f3df52fd-03cb-5ff5-9978-3318ad601789,https://i8.amplience.net/s/willow/000252||0x0,000252,US-USD 299,252,252,6194c408-8ad6-5678-87f6-806e90a6d206,000252
a2ebc496-6402-4660-9651-117027479150,main,main,Chocolate Cookies & Cream - Milkshakes,Milkshakes & Flurricanes,chocolate-cookies-cream-milkshakes,FALSE,TRUE,b0e8abe3-0634-59b7-a727-3fd108755843,2021-01-17T21:34:43.137Z,2021-01-17T21:37:26.148Z,1,b0e8abe3-0634-59b7-a727-3fd108755843,https://i8.amplience.net/s/willow/000089||0x0,000089,US-USD 369,89,89,035d0cbc-17a5-5f96-b361-55ef22a90315,000089
f8cd67d4-07cc-4461-a3c0-1850d2f0789b,main,main,Mocha - Lattes,Iced Beverages,mocha-lattes,FALSE,TRUE,fbf67a4a-a277-545a-8230-79d1b64233b6,2021-01-17T21:32:25.585Z,2021-01-17T21:36:27.775Z,1,fbf67a4a-a277-545a-8230-79d1b64233b6,https://i8.amplience.net/s/willow/000068||0x0,000068,US-USD 309,68,68,366a1706-0ada-52e2-a33f-6780854c1f45,000068
e3621223-be25-4062-bbea-eef57d7f4e5c,main,main,Wawa Apple Juice 16 Oz,Fruit Juice,wawa-apple-juice-16-oz,FALSE,TRUE,eb63789b-86a3-5922-ba2d-c55c3db9a506,2021-01-17T21:34:42.736Z,2021-01-17T21:37:18.257Z,1,eb63789b-86a3-5922-ba2d-c55c3db9a506,https://i8.amplience.net/s/willow/000125||0x0,000125,US-USD 139,125,125,fbfdd962-9c25-5a80-8407-2b28d9244709,000125
