id,productType,productTypeKey,name.en,categories,slug.en,_hasStagedChanges,_published,key,createdAt,lastModifiedAt,variantId,sku,images,prices,articleNumberMax,baseId
ae4ff8b5-94c7-431d-8b12-9b8a41cffec1,main,main,Banana Cream - Cream Smoothies,Frozen Beverages,banana-cream-cream-smoothies,FALSE,TRUE,c9789860-c211-5cd7-8947-760f1cb3414f,2021-01-17T21:32:25.632Z,2021-01-17T21:36:27.834Z,1,c9789860-c211-5cd7-8947-760f1cb3414f,https://i8.amplience.net/s/rezademo/000078||0x0,US-USD 369,78,78
0c065e9a-d500-481d-a537-2b9f2a17a489,main,main,Frito Lay Munchos 4.25-4.75 oz,"Chips, Popcorn, & Pretzels",frito-lay-munchos-4-25-4-75-oz,FALSE,TRUE,55be27af-945c-5e46-95c9-b7b84aa1706c,2021-01-17T21:34:43.103Z,2021-01-17T21:37:26.119Z,1,55be27af-945c-5e46-95c9-b7b84aa1706c,https://i8.amplience.net/s/rezademo/000197||0x0,US-USD 229,197,197
9c078a8f-a4ca-411f-8abd-7218972c6809,main,main,Meatballs *contains pork & beef* - Sides,Soups & Sides,meatballs-contains-pork-beef-sides,FALSE,TRUE,edc09f33-1320-53ee-af36-aef3f2d43688,2021-01-17T21:32:25.487Z,2021-01-17T21:36:27.836Z,1,edc09f33-1320-53ee-af36-aef3f2d43688,https://i8.amplience.net/s/rezademo/000028||0x0,US-USD 269,28,28
ad4a6360-f438-491f-9553-27007ad79d5c,main,main,Mozzarella String Cheese (1 oz),Fruit & Refrigerated Snacks,mozzarella-string-cheese-1-oz,FALSE,TRUE,d9160ccd-4373-50cf-b2a9-a4653868f9c4,2021-01-17T21:34:43.453Z,2021-01-17T21:37:26.187Z,1,d9160ccd-4373-50cf-b2a9-a4653868f9c4,https://i8.amplience.net/s/rezademo/000102||0x0,US-USD 99,102,102
d2df1ab7-559a-4720-b955-8dc990174c5e,main,main,Mixed Fruit Cup 11.2oz,Fruit & Refrigerated Snacks,mixed-fruit-cup-11-2-oz,FALSE,TRUE,6a180e69-9f1f-5391-ba33-b9e46576df3f,2021-01-17T21:34:43.451Z,2021-01-17T21:36:42.225Z,1,6a180e69-9f1f-5391-ba33-b9e46576df3f,https://i8.amplience.net/s/rezademo/000101||0x0,US-USD 339,101,101
d554fab9-a68a-4b21-ba99-e375917a1df1,main,main,Apple & Peanut Butter Dipper,Fruit & Refrigerated Snacks,apple-peanut-butter-dipper,FALSE,TRUE,0b0de026-38de-5888-8e04-de4fe0462f44,2021-01-17T21:34:43.182Z,2021-01-17T21:36:36.806Z,1,0b0de026-38de-5888-8e04-de4fe0462f44,https://i8.amplience.net/s/rezademo/000098||0x0,US-USD 299,98,98
3c17b734-cd54-4f22-8c8b-0a8874534559,main,main,Orbit Spearmint 14stk,Gum & Mints,orbit-spearmint-14-stk,FALSE,TRUE,467c8e21-5659-5d8f-93f9-586c9e5294a0,2021-01-17T21:34:43.185Z,2021-01-17T21:37:26.138Z,1,467c8e21-5659-5d8f-93f9-586c9e5294a0,https://i8.amplience.net/s/rezademo/000222||0x0,US-USD 159,222,222
883f39ca-ea65-4723-a3dc-db8090d252d9,main,main,Wawa Whole Pint Milk,Milk,wawa-whole-pint-milk,FALSE,TRUE,56ac8851-f29b-5a93-8ea3-8e93917a7e81,2021-01-17T21:34:42.772Z,2021-01-17T21:37:18.249Z,1,56ac8851-f29b-5a93-8ea3-8e93917a7e81,https://i8.amplience.net/s/rezademo/000132||0x0,US-USD 139,132,132
411eabce-ddc4-4324-9a37-efdeb593132a,main,main,Andy Capp Fries Hot 3 Oz,"Chips, Popcorn, & Pretzels",andy-capp-fries-hot-3-oz,FALSE,TRUE,97e0837e-2fe9-546b-be78-d5e8fc8cf615,2021-01-17T21:34:43.053Z,2021-01-17T21:37:26.131Z,1,97e0837e-2fe9-546b-be78-d5e8fc8cf615,https://i8.amplience.net/s/rezademo/000187||0x0,US-USD 129,187,187
a7546c9e-8db0-4228-9a36-753b8c20ea28,main,main,Tuna Salad - Cold Hoagies & Sandwiches,Hoagies & Sandwiches,tuna-salad-cold-hoagies-sandwiches,FALSE,TRUE,e5a854ae-f136-5147-83ea-d9784e5f6d45,2021-01-17T21:32:25.284Z,2021-01-17T21:36:27.843Z,1,e5a854ae-f136-5147-83ea-d9784e5f6d45,https://i8.amplience.net/s/rezademo/000003||0x0,US-USD 369,3,3
e3b58d92-e432-4628-a13e-9204de3ae658,main,main,Nature Valley Hny Oat Bar 1.5 oz,Nutritional & Granola Bars,nature-valley-hny-oat-bar-1-5-oz,FALSE,TRUE,534dd886-67e3-5eaf-b6cb-d6eb5808ffd8,2021-01-17T21:34:43.239Z,2021-01-17T21:37:06.767Z,1,534dd886-67e3-5eaf-b6cb-d6eb5808ffd8,https://i8.amplience.net/s/rezademo/000234||0x0,US-USD 129,234,234
1e9c0025-032b-4029-8645-17cd16e34b63,main,main,Essity Tissue 4 rolls,"Grocery, Health & Beauty, Ice",essity-tissue-4-rolls,FALSE,TRUE,f5da7331-e6ed-52fe-8350-bba176e52e79,2021-01-17T21:34:43.367Z,2021-01-17T21:36:42.255Z,1,f5da7331-e6ed-52fe-8350-bba176e52e79,https://i8.amplience.net/s/rezademo/000256||0x0,US-USD 249,256,256
af24c891-3881-4b29-8947-6d0d04c123d8,main,main,Cookies & Cream Flurricane - Flurricanes,Milkshakes & Flurricanes,cookies-cream-flurricane-flurricanes,FALSE,TRUE,e3e1d9c6-187f-5ae0-86b1-c3935f8121e1,2021-01-17T21:34:43.157Z,2021-01-17T21:37:26.139Z,1,e3e1d9c6-187f-5ae0-86b1-c3935f8121e1,https://i8.amplience.net/s/rezademo/000095||0x0,US-USD 409,95,95
fc1bf51a-a0e6-4b29-a77a-6582256a87e6,main,main,Ent Chocolate Chip Cookies 12 oz,Cookies & Crackers,ent-chocolate-chip-cookies-12-oz,FALSE,TRUE,b5e22e79-8d2c-5b53-a320-16b0289b844d,2021-01-17T21:34:43.300Z,2021-01-17T21:36:42.374Z,1,b5e22e79-8d2c-5b53-a320-16b0289b844d,https://i8.amplience.net/s/rezademo/000216||0x0,US-USD 438,216,216
60e4d737-9fdc-402b-8208-c059a079ec33,main,main,Diet Pepsi - 20oz,Soda,diet-pepsi-20-oz,FALSE,TRUE,57e2de9d-07ef-5844-b60a-560bb57d6be5,2021-01-17T21:34:42.823Z,2021-01-17T21:37:18.257Z,1,57e2de9d-07ef-5844-b60a-560bb57d6be5,https://i8.amplience.net/s/rezademo/000140||0x0,US-USD 209,140,140
994c51bd-d19e-4a2b-b570-fd7fa36ea075,main,main,Frito Lay Salt & Vngr Lays Chips 2.625 oz,"Chips, Popcorn, & Pretzels",frito-lay-salt-vngr-lays-chips-2-625-oz,FALSE,TRUE,0d172768-2498-5017-a1fa-482cced32a00,2021-01-17T21:34:43.255Z,2021-01-17T21:36:42.374Z,1,0d172768-2498-5017-a1fa-482cced32a00,https://i8.amplience.net/s/rezademo/000201||0x0,US-USD 189,201,201
aa30da28-3f2b-492c-bcaa-095767e46c89,main,main,Blistex Regular .15oz,"Grocery, Health & Beauty, Ice",blistex-regular-15-oz,FALSE,TRUE,191561ea-d201-55c1-b8c9-c594d2d65a6c,2021-01-17T21:34:43.403Z,2021-01-17T21:36:42.306Z,1,191561ea-d201-55c1-b8c9-c594d2d65a6c,https://i8.amplience.net/s/rezademo/000265||0x0,US-USD 199,265,265
1aeeeace-5e58-4e2c-8056-4757566c8f64,main,main,Tork Paper Towels 1 roll,"Grocery, Health & Beauty, Ice",tork-paper-towels-1-roll,FALSE,TRUE,227857aa-2af0-5b4c-877d-a6262dd79694,2021-01-17T21:34:43.395Z,2021-01-17T21:36:42.250Z,1,227857aa-2af0-5b4c-877d-a6262dd79694,https://i8.amplience.net/s/rezademo/000264||0x0,US-USD 229,264,264
68189d04-b59b-442d-9e8e-2f57801e49fd,main,main,Wawa Diet Iced Tea - 16oz,Teas & Fruit Drinks,wawa-diet-iced-tea-16-oz,FALSE,TRUE,d904eb38-5522-5301-8ac0-141e39237d01,2021-01-17T21:34:42.955Z,2021-01-17T21:36:36.778Z,1,d904eb38-5522-5301-8ac0-141e39237d01,https://i8.amplience.net/s/rezademo/000165||0x0,US-USD 129,165,165
4ab64285-399b-4f2d-8358-4a1f9e9964d8,main,main,Tastykake Vanilla Sugar Wafers 2.75 oz,Cookies & Crackers,tastykake-vanilla-sugar-wafers-2-75-oz,FALSE,TRUE,9319bf3d-62f8-5b18-a382-2bcec2f0ae79,2021-01-17T21:34:43.182Z,2021-01-17T21:37:26.153Z,1,9319bf3d-62f8-5b18-a382-2bcec2f0ae79,https://i8.amplience.net/s/rezademo/000220||0x0,US-USD 75,220,220
a60c0fa3-e293-4a2e-9775-c55d89a0df99,main,main,Planters Salted Peanuts 1.75 oz,Nuts & Seeds,planters-salted-peanuts-1-75-oz,FALSE,TRUE,69eb632f-6dff-54d9-8cf1-84e3a7b8115e,2021-01-17T21:34:43.249Z,2021-01-17T21:36:36.785Z,1,69eb632f-6dff-54d9-8cf1-84e3a7b8115e,https://i8.amplience.net/s/rezademo/000238||0x0,US-USD 99,238,238
c8d6880d-f346-4830-b5c4-c34350cdf65b,main,main,Frito Lay Cool Ranch Doritos 9.75 oz,"Chips, Popcorn, & Pretzels",frito-lay-cool-ranch-doritos-9-75-oz,FALSE,TRUE,b5f5ef45-bc3e-5810-8e54-5faf26796d81,2021-01-17T21:34:43.086Z,2021-01-17T21:37:26.088Z,1,b5f5ef45-bc3e-5810-8e54-5faf26796d81,https://i8.amplience.net/s/rezademo/000194||0x0,US-USD 429,194,194
5c692e2b-b067-4233-b61d-536a017ed0bd,main,main,Bang Blue Razzberry 16oz Can,Energy Drinks,bang-blue-razzberry-16-oz-can,FALSE,TRUE,0102e6c6-e32e-5983-ba73-c4eda76d3db8,2021-01-17T21:34:43.490Z,2021-01-17T21:36:42.247Z,1,0102e6c6-e32e-5983-ba73-c4eda76d3db8,https://i8.amplience.net/s/rezademo/000114||0x0,US-USD 289,114,114
17dfda79-4f69-4734-87fd-0f3dc497d00c,main,main,Caramel - Lattes,Iced Beverages,caramel-lattes,FALSE,TRUE,651f3050-1ebe-543d-b2f1-5ac321668b8c,2021-01-17T21:32:25.583Z,2021-01-17T21:37:18.252Z,1,651f3050-1ebe-543d-b2f1-5ac321668b8c,https://i8.amplience.net/s/rezademo/000067||0x0,US-USD 309,67,67
42bf75a6-6e88-4636-8a80-e63081f5c02e,main,main,Vanilla - Chai Teas,Hot Beverages,vanilla-chai-teas-2,FALSE,TRUE,dd63a003-5396-558e-9f32-cca08b0337e2,2021-01-18T08:54:16.108Z,2021-01-18T09:32:33.537Z,1,dd63a003-5396-558e-9f32-cca08b0337e2,https://i8.amplience.net/s/rezademo/000056||0x0,US-USD 269,56,56
d52d532a-2b8e-4636-99f0-80b971b88fd1,main,main,Cafe Con Leche,Iced Beverages,cafe-con-leche,FALSE,TRUE,04ae8f27-e1cf-567d-9307-e7756f77adb7,2021-01-17T21:32:25.609Z,2021-01-17T21:36:27.850Z,1,04ae8f27-e1cf-567d-9307-e7756f77adb7,https://i8.amplience.net/s/rezademo/000073||0x0,US-USD 309,73,73
63be343d-b998-4937-b34f-f8f928f249c9,main,main,Shorti Roll - Loose Rolls & Bagels,Breakfast - Loose Rolls & Bagels,shorti-roll-loose-rolls-bagels,FALSE,TRUE,b8f09a2b-5f23-55cd-9cb5-d851107bf38a,2021-01-17T21:34:42.617Z,2021-01-17T21:37:18.244Z,1,b8f09a2b-5f23-55cd-9cb5-d851107bf38a,https://i8.amplience.net/s/rezademo/000048||0x0,US-USD 70,48,48
5814114d-dc60-4338-9ddc-3dbc2396c28d,main,main,"Regular - Coffee To Go (Brewed Fresh, May Take 10 Minutes)",Hot Beverages,regular-coffee-to-go-brewed-fresh-may-take-10-minutes,FALSE,TRUE,c1a996c0-e3f0-5a62-a504-12b0a64a5932,2021-01-17T21:34:42.709Z,2021-01-17T21:37:18.256Z,1,c1a996c0-e3f0-5a62-a504-12b0a64a5932,https://i8.amplience.net/s/rezademo/000059||0x0,US-USD 1399,59,59
d0ed772e-83d7-4f38-b845-c8e1ae427878,main,main,Custom Roasted Chicken,Sourdough Melts,custom-roasted-chicken,FALSE,TRUE,53e035ff-2a77-5849-9fcd-6e80898957a5,2021-01-17T21:32:25.532Z,2021-01-17T21:37:18.257Z,1,53e035ff-2a77-5849-9fcd-6e80898957a5,https://i8.amplience.net/s/rezademo/000034||0x0,US-USD 699,34,34
082fb650-91e0-4139-928e-d6329b649739,main,main,Frito Lay Ruffles Cheddar Sour Cream 8.5-9 oz,"Chips, Popcorn, & Pretzels",frito-lay-ruffles-cheddar-sour-cream-8-5-9-oz,FALSE,TRUE,932aa387-5186-5469-8558-3cc2fd34cf64,2021-01-17T21:34:43.251Z,2021-01-17T21:36:36.800Z,1,932aa387-5186-5469-8558-3cc2fd34cf64,https://i8.amplience.net/s/rezademo/000200||0x0,US-USD 429,200,200
e532f282-21ca-4939-af06-81762c8c055a,main,main,Red Bull - 12oz,Energy Drinks,red-bull-12-oz,FALSE,TRUE,8ec2b699-1bcd-5a9a-8b0b-361325f365d3,2021-01-17T21:34:42.723Z,2021-01-17T21:37:18.260Z,1,8ec2b699-1bcd-5a9a-8b0b-361325f365d3,https://i8.amplience.net/s/rezademo/000121||0x0,US-USD 329,121,121
81c84e94-ded4-4b39-aa99-46176b333fcd,main,main,Buffalo Chicken Wrap 6.4 oz,"Rolls, Wraps, & Salads",buffalo-chicken-wrap-6-4-oz,FALSE,TRUE,db6aad8c-1777-5e97-8585-860bd0302683,2021-01-17T21:34:43.458Z,2021-01-17T21:36:42.347Z,1,db6aad8c-1777-5e97-8585-860bd0302683,https://i8.amplience.net/s/rezademo/000106||0x0,US-USD 479,106,106
c76889b1-8e5b-413a-b200-e574935158f4,main,main,Broccoli Cheddar - Soups,Soups & Sides,broccoli-cheddar-soups,FALSE,TRUE,07f95d3b-9873-51ce-9813-6707792833eb,2021-01-17T21:32:25.486Z,2021-01-17T21:36:27.807Z,1,07f95d3b-9873-51ce-9813-6707792833eb,https://i8.amplience.net/s/rezademo/000025||0x0,US-USD 269,25,25
d17e1480-859f-413b-93a3-01e00aff526d,main,main,Cheddar Cheese Dipping Sauce - Sides,Soups & Sides,cheddar-cheese-dipping-sauce-sides,FALSE,TRUE,fd0e0391-693d-5000-b5fd-98fce2fb304a,2021-01-17T21:32:25.500Z,2021-01-17T21:36:27.835Z,1,fd0e0391-693d-5000-b5fd-98fce2fb304a,https://i8.amplience.net/s/rezademo/000029||0x0,US-USD 75,29,29
bbe03432-f288-4d3c-a6d1-f999071162c1,main,main,Wawa French Vanilla Creamer Pint,Milk,wawa-french-vanilla-creamer-pint,FALSE,TRUE,fc69ae6e-5df8-5b4a-9e61-a039355fcb41,2021-01-17T21:34:42.758Z,2021-01-17T21:37:18.280Z,1,fc69ae6e-5df8-5b4a-9e61-a039355fcb41,https://i8.amplience.net/s/rezademo/000131||0x0,US-USD 195,131,131
f9b87ca8-4a14-453f-8804-8fef450051db,main,main,Glaceau Vitamin Water Power 20 oz,Sports Drinks & Water,glaceau-vitamin-water-power-20-oz,FALSE,TRUE,18b549ba-760a-5b44-a95d-9500b4522b3b,2021-01-17T21:34:42.912Z,2021-01-17T21:37:18.321Z,1,18b549ba-760a-5b44-a95d-9500b4522b3b,https://i8.amplience.net/s/rezademo/000158||0x0,US-USD 199,158,158
f5c962fe-a052-4140-88ef-dd37223b66a8,main,main,Coke Zero - 20oz,Soda,coke-zero-20-oz,FALSE,TRUE,d3ffe047-4cb7-51b4-8173-960ccb7709bc,2021-01-17T21:34:42.805Z,2021-01-17T21:37:18.278Z,1,d3ffe047-4cb7-51b4-8173-960ccb7709bc,https://i8.amplience.net/s/rezademo/000136||0x0,US-USD 209,136,136
9b6ee6fa-9288-4140-bb5b-0e5c0afd6b75,main,main,Deer Park Water 1.5 Liter,Sports Drinks & Water,deer-park-water-1-5-liter,FALSE,TRUE,d53338f6-db3e-5dc1-9c58-b0fbfdbf14e7,2021-01-17T21:34:42.868Z,2021-01-17T21:37:18.262Z,1,d53338f6-db3e-5dc1-9c58-b0fbfdbf14e7,https://i8.amplience.net/s/rezademo/000148||0x0,US-USD 199,148,148
b8debe38-f5f7-4940-935b-d3daee5c8b37,main,main,Custom - Create your Own - Fresh Brewed Iced Coffee,Iced Beverages,custom-create-your-own-fresh-brewed-iced-coffee,FALSE,TRUE,a4872416-8620-5030-8853-b81ef0fd74a5,2021-01-17T21:32:25.569Z,2021-01-17T21:36:27.828Z,1,a4872416-8620-5030-8853-b81ef0fd74a5,https://i8.amplience.net/s/rezademo/000062||0x0,US-USD 239,62,62
8fcbae1b-e0b4-4241-95fb-56ec48be1be0,main,main,Coffee - Milkshakes,Milkshakes & Flurricanes,coffee-milkshakes,FALSE,TRUE,895919f5-e59d-5b55-9398-babbe0b85ac0,2021-01-17T21:34:43.135Z,2021-01-18T09:51:37.950Z,1,895919f5-e59d-5b55-9398-babbe0b85ac0,https://i8.amplience.net/s/rezademo/000088||0x0,US-USD 369,88,88
bb393030-d5f7-4641-8bd6-1c20cb41eced,main,main,Frito Lay Smartfood Popcorn 2 oz,"Chips, Popcorn, & Pretzels",frito-lay-smartfood-popcorn-2-oz,FALSE,TRUE,b3d913ad-8aae-5f80-a636-a0038673694a,2021-01-17T21:34:43.259Z,2021-01-17T21:36:36.786Z,1,b3d913ad-8aae-5f80-a636-a0038673694a,https://i8.amplience.net/s/rezademo/000202||0x0,US-USD 189,202,202
d01f8f7f-da6a-4543-a00b-82ac28694e6f,main,main,Blue Diamond Lightly Salted Almonds 1.5oz,Nuts & Seeds,blue-diamond-lightly-salted-almonds-1-5-oz,FALSE,TRUE,cbe597db-599d-5ac1-8cd4-95a29a38cf90,2021-01-17T21:34:43.239Z,2021-01-17T21:36:42.307Z,1,cbe597db-599d-5ac1-8cd4-95a29a38cf90,https://i8.amplience.net/s/rezademo/000236||0x0,US-USD 159,236,236
